SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionDistrict,ElectionRegion,CandidateSurname,CandidateFirstName,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,CandidateOtherNames,CandidateFullname,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidatePoliticalPartyID,CandidatePoliticalPartyLongName,CandidatePoliticalPartyLogo
5549,4736,6/24/23,Presidential,District Results,Karene,,Coker,Prince,PDP,1E90FF,First Round,0,0,No,Provisional,/sites/default/files/2023-04/charles-francis-margai.jpg,,Prince Coker,1c858415-58f9-406f-872f-691ca824151b,9d9c43ec-adfc-4a59-ab9f-704b1e748e66,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
5633,90,6/24/23,Presidential,District Results,Karene,,Sandy,Jonathan,NURP,d39b47,First Round,0,0,No,Provisional,/sites/default/files/2023-04/julius-maada-bio.jpg,Patrick,Jonathan Patrick Sandy,df2d64d8-cf02-47cd-924a-9dbf480006b3,72e39d90-0324-4936-bf38-2ea5f0f1cc91,34,National Unity and Reconciliation Party,/sites/default/files/party-logos/NURP-logo.png
5684,4749,6/24/23,Presidential,District Results,Bo,,Saccoh,Abdulahi,RUFP,996633,First Round,0,0,No,Provisional,/sites/default/files/2023-04/mohamed-turay-sowa.png,D.,Abdulahi D. Saccoh,9cd2a76a-1609-41ae-88e3-9def9529762a,ed7be0b6-9166-4c44-bfd3-a551062ea8b0,24,Revolutionary United Front Party,/sites/default/files/party-logos/rufp-party.jpg
7277,6222,6/24/23,Presidential,District Results,Koinadugu,,Kakay,Iye,ADP,ff339f,First Round,0,0,No,Provisional,/sites/default/files/2023-05/prince-coker-pdp.jpg,,Iye Kakay,03b31a1e-9b1e-4fe4-9f8b-37272a1215c2,cd5ae8b2-bc15-4652-9633-4a5d6da1d1dd,23,Alliance Democratic Party,/sites/default/files/party-logos/adp-party.jpg
4758,81,6/24/23,Presidential,Regional Results,,South,Bah,Mohamed,NDA,1F681B,First Round,0,0,No,Provisional,/sites/default/files/2023-06/jonathan-sandy-photo.jpg,C,Mohamed C Bah,fd0e2cac-f704-495a-8bdd-0f4ad6913cc7,d9887f21-50b5-4b93-b532-ce61e2fc7797,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
4806,90,6/24/23,Presidential,Regional Results,,Western Urban,Sandy,Jonathan,NURP,d39b47,First Round,0,0,No,Provisional,/sites/default/files/2023-05/abdulahi-d-saccoh-rufp.jpg,Patrick,Jonathan Patrick Sandy,04afb863-e97a-4304-bb36-4f3fef9e5368,72e39d90-0324-4936-bf38-2ea5f0f1cc91,34,National Unity and Reconciliation Party,/sites/default/files/party-logos/NURP-logo.png
11256,89,6/24/23,Presidential,Regional Results,,Western Rural,Williams,Beresford,ReNIP,0d3ac8,First Round,0,0,No,Provisional,/sites/default/files/2023-05/iye-kakay-adp.jpg,Victor,Beresford Victor Williams,3e2314d9-2d0f-4dfa-bf54-6f22b5765b39,c14d929e-81d3-4220-845d-ef2180ec5590,33,Republic National Independent Party,/sites/default/files/party-logos/ReNIP-Logo.png
1490,39,2/27/96,Presidential,District Results,Kenema,,Luke,Desmond,NUM,808080,First Round,0,0,No,Final/Certified,/sites/default/files/2023-05/abdulahi-d-saccoh-rufp.jpg,,Desmond Luke,aa612933-7296-4cda-9a8a-a13c07a00001,7a9b8be2-d5c9-414a-8d65-9de7548d92e3,680,National Unity Movement,/sites/default/files/party-logos/default-party-symbol.jpg
2378,32,6/24/23,Presidential,District Results,Kenema,,Bio,Julius,SLPP,9900,First Round,0,0,No,Provisional,/sites/default/files/2023-04/julius-maada-bio.jpg,Maada Wonie,Julius Maada Wonie Bio,90f7f127-aa0f-4d30-a84c-775eec85b354,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
4810,81,6/24/23,Presidential,District Results,Bombali,,Bah,Mohamed,NDA,1F681B,First Round,0,0,No,Provisional,/sites/default/files/2023-05/prince-coker-pdp.jpg,C,Mohamed C Bah,ddee1743-4e13-42a5-8090-1e20cdfa6047,d9887f21-50b5-4b93-b532-ce61e2fc7797,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
5494,4738,6/24/23,Presidential,District Results,Bombali,,Kamara,Nabieu,PLP,3e59a9,First Round,0,0,No,Provisional,/sites/default/files/2023-04/saa-heny-kabuta.jpg,Musa,Nabieu Musa Kamara,1cbc3b12-44e4-4e2f-b0de-b1d7615f4ddb,fc24f6b1-cc6b-4eab-bf64-91efca657c51,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
5577,89,6/24/23,Presidential,District Results,Bombali,,Williams,Beresford,ReNIP,0d3ac8,First Round,0,0,No,Provisional,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Victor,Beresford Victor Williams,0cf29eda-0886-48b3-97c4-e1848e8363fc,c14d929e-81d3-4220-845d-ef2180ec5590,33,Republic National Independent Party,/sites/default/files/party-logos/ReNIP-Logo.png
5647,5466,6/24/23,Presidential,District Results,Bombali,,Jonjo,Mohamed,CDP,f1c40f,First Round,0,0,No,Provisional,/sites/default/files/2023-04/mohamed-turay-sowa.png,,Mohamed Jonjo,2393a8ea-daf4-43b6-b52f-87b1f332350e,5815cde8-37f1-4fad-bafb-f245a53721bb,25,Citizens Democratic Party,/sites/default/files/party-logos/cdp-party.jpg
7254,85,6/24/23,Presidential,District Results,Falaba,,Margai,Charles,PMDC,f3881e,First Round,0,0,No,Provisional,/sites/default/files/2023-05/prince-coker-pdp.jpg,Francis Kondo,Charles Francis Kondo Margai,c37a2f48-fd89-4d9f-9ebc-a43ef883a1a0,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
7288,88,6/24/23,Presidential,District Results,Falaba,,Kabuta,Saa,UNPP,cccc00,First Round,0,0,No,Provisional,/sites/default/files/2023-06/jonathan-sandy-photo.jpg,Henry,Saa Henry Kabuta,c112b6dd-fa35-4b0e-a88f-c267df8eb2e2,8993d0bb-b02c-4de3-a130-2a5ef195670a,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
4773,4749,6/24/23,Presidential,Regional Results,,North,Saccoh,Abdulahi,RUFP,996633,First Round,0,0,No,Provisional,/sites/default/files/2023-05/abdulahi-d-saccoh-rufp.jpg,D.,Abdulahi D. Saccoh,e56bec43-452d-4ada-8cea-f161e5400da6,ed7be0b6-9166-4c44-bfd3-a551062ea8b0,24,Revolutionary United Front Party,/sites/default/files/party-logos/rufp-party.jpg
6227,85,6/24/23,Presidential,Regional Results,,North West,Margai,Charles,PMDC,f3881e,First Round,0,0,No,Provisional,/sites/default/files/2023-05/iye-kakay-adp.jpg,Francis Kondo,Charles Francis Kondo Margai,c5213294-cbc9-4fa2-8511-05da25735a10,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
2389,33,6/24/23,Presidential,District Results,Kambia,,Kamara,Samura,APC,FF333C,First Round,0,0,No,Provisional,/sites/default/files/2023-04/mohamed-turay-sowa.png,Mathew Wilson,Samura Mathew Wilson Kamara,bb465861-5554-4efc-a18b-1956e60f14f1,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
4821,81,6/24/23,Presidential,District Results,Western Area Rural,,Bah,Mohamed,NDA,1F681B,First Round,0,0,No,Provisional,/sites/default/files/2023-05/mohamed-jonjo-cdp.jpg,C,Mohamed C Bah,3c69e817-9467-44af-aa78-8e5f9b66186e,d9887f21-50b5-4b93-b532-ce61e2fc7797,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
5518,4738,6/24/23,Presidential,District Results,Western Area Rural,,Kamara,Nabieu,PLP,3e59a9,First Round,0,0,No,Provisional,/sites/default/files/2023-04/julius-maada-bio.jpg,Musa,Nabieu Musa Kamara,3860b540-4b91-4401-bdf7-86d9bdf1df56,fc24f6b1-cc6b-4eab-bf64-91efca657c51,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
5592,89,6/24/23,Presidential,District Results,Western Area Rural,,Williams,Beresford,ReNIP,0d3ac8,First Round,0,0,No,Provisional,/sites/default/files/2023-04/mohamed-c-bah.jpg,Victor,Beresford Victor Williams,1aa8d270-faad-4dee-98a2-09ed1778447a,c14d929e-81d3-4220-845d-ef2180ec5590,33,Republic National Independent Party,/sites/default/files/party-logos/ReNIP-Logo.png
5664,5466,6/24/23,Presidential,District Results,Western Area Rural,,Jonjo,Mohamed,CDP,f1c40f,First Round,0,0,No,Provisional,/sites/default/files/2023-05/nabieu-osman-kamara-plp.jpg,,Mohamed Jonjo,ab2544cb-d7b5-4772-83e8-51069495840a,5815cde8-37f1-4fad-bafb-f245a53721bb,25,Citizens Democratic Party,/sites/default/files/party-logos/cdp-party.jpg
7267,85,6/24/23,Presidential,District Results,Western Area Rural,,Margai,Charles,PMDC,f3881e,First Round,0,0,No,Provisional,/sites/default/files/2023-06/beresford-victor-williams-photo.jpg,Francis Kondo,Charles Francis Kondo Margai,dbb732c2-1420-4d94-8490-8a8b7ce2ebb6,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
7299,88,6/24/23,Presidential,District Results,Western Area Urban,,Kabuta,Saa,UNPP,cccc00,First Round,0,0,No,Provisional,/sites/default/files/2023-05/mohamed-jonjo-cdp.jpg,Henry,Saa Henry Kabuta,b5637b7d-6ef4-4c56-a46c-3a0c158a20fb,8993d0bb-b02c-4de3-a130-2a5ef195670a,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
4747,4738,6/24/23,Presidential,National Results,,,Kamara,Nabieu,PLP,3e59a9,First Round,0,0,No,Provisional,/sites/default/files/2023-04/charles-francis-margai.jpg,Musa,Nabieu Musa Kamara,1dac342c-de59-4977-8f7b-ca493333ad0f,fc24f6b1-cc6b-4eab-bf64-91efca657c51,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
2365,33,6/24/23,Presidential,Regional Results,,North,Kamara,Samura,APC,FF333C,First Round,0,0,No,Provisional,/sites/default/files/2023-04/saa-heny-kabuta.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,61f6cc1a-2ad4-4ab2-9d28-988917e6ebf9,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
4794,4736,6/24/23,Presidential,Regional Results,,North West,Coker,Prince,PDP,1E90FF,First Round,0,0,No,Provisional,/sites/default/files/2023-05/nabieu-osman-kamara-plp.jpg,,Prince Coker,daba3b47-9762-4b5e-a8cc-e332ed4e1d53,9d9c43ec-adfc-4a59-ab9f-704b1e748e66,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
7228,88,6/24/23,Presidential,Regional Results,,East,Kabuta,Saa,UNPP,cccc00,First Round,0,0,No,Provisional,/sites/default/files/2023-04/charles-francis-margai.jpg,Henry,Saa Henry Kabuta,b0994e06-b390-41cf-a83e-71262e577bc5,8993d0bb-b02c-4de3-a130-2a5ef195670a,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
2400,32,6/24/23,Presidential,District Results,Moyamba,,Bio,Julius,SLPP,9900,First Round,0,0,No,Provisional,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Maada Wonie,Julius Maada Wonie Bio,c1fc14ce-e3b0-4653-a89c-97ab1e0745aa,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
4832,82,6/24/23,Presidential,District Results,Port Loko,,Sowa-Turay,Mohamed,UDM,9900cc,First Round,0,0,No,Provisional,/sites/default/files/2023-04/mohamed-turay-sowa.png,,Mohamed Sowa-Turay,8eeee385-bdd7-4afe-8280-a3e17345fe60,64c012ca-e6f3-4f66-aab2-49d8ff1c8181,28,United Democratic Movement,/sites/default/files/party-logos/udm-party.jpg
5551,4736,6/24/23,Presidential,District Results,Port Loko,,Coker,Prince,PDP,1E90FF,First Round,0,0,No,Provisional,/sites/default/files/2023-05/prince-coker-pdp.jpg,,Prince Coker,317c94b8-9c1f-4525-bfa2-d8fd77019c6d,9d9c43ec-adfc-4a59-ab9f-704b1e748e66,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
5634,90,6/24/23,Presidential,District Results,Port Loko,,Sandy,Jonathan,NURP,d39b47,First Round,0,0,No,Provisional,/sites/default/files/2023-06/jonathan-sandy-photo.jpg,Patrick,Jonathan Patrick Sandy,5347c2c0-f010-403e-9e3c-9c9fbd00e5f4,72e39d90-0324-4936-bf38-2ea5f0f1cc91,34,National Unity and Reconciliation Party,/sites/default/files/party-logos/NURP-logo.png
5685,4749,6/24/23,Presidential,District Results,Bonthe,,Saccoh,Abdulahi,RUFP,996633,First Round,0,0,No,Provisional,/sites/default/files/2023-05/abdulahi-d-saccoh-rufp.jpg,D.,Abdulahi D. Saccoh,18d0e3e4-6a36-463e-89e0-40f67590e62c,ed7be0b6-9166-4c44-bfd3-a551062ea8b0,24,Revolutionary United Front Party,/sites/default/files/party-logos/rufp-party.jpg
7278,6222,6/24/23,Presidential,District Results,Kono,,Kakay,Iye,ADP,ff339f,First Round,0,0,No,Provisional,/sites/default/files/2023-05/iye-kakay-adp.jpg,,Iye Kakay,a26d7384-4a05-4156-a125-1cba65087c63,cd5ae8b2-bc15-4652-9633-4a5d6da1d1dd,23,Alliance Democratic Party,/sites/default/files/party-logos/adp-party.jpg
4760,81,6/24/23,Presidential,Regional Results,,Western Rural,Bah,Mohamed,NDA,1F681B,First Round,0,0,No,Provisional,/sites/default/files/2023-04/charles-francis-margai.jpg,C,Mohamed C Bah,ab9d6278-1076-42ff-9cf5-427ed351c8b5,d9887f21-50b5-4b93-b532-ce61e2fc7797,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
5594,90,6/24/23,Presidential,Regional Results,,East,Sandy,Jonathan,NURP,d39b47,First Round,0,0,No,Provisional,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Patrick,Jonathan Patrick Sandy,e5d907e1-94ed-4e3d-bb1e-b4619246d68a,72e39d90-0324-4936-bf38-2ea5f0f1cc91,34,National Unity and Reconciliation Party,/sites/default/files/party-logos/NURP-logo.png
11257,90,6/24/23,Presidential,Regional Results,,South,Sandy,Jonathan,NURP,d39b47,First Round,0,0,No,Provisional,/sites/default/files/2023-06/beresford-victor-williams-photo.jpg,Patrick,Jonathan Patrick Sandy,3d193632-6408-4d01-b70a-7f57aa55075b,72e39d90-0324-4936-bf38-2ea5f0f1cc91,34,National Unity and Reconciliation Party,/sites/default/files/party-logos/NURP-logo.png
2379,33,6/24/23,Presidential,District Results,Kono,,Kamara,Samura,APC,FF333C,First Round,0,0,No,Provisional,/sites/default/files/2023-04/saa-heny-kabuta.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,21329ff9-183a-48ba-9fde-765fb311ee8b,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
4811,81,6/24/23,Presidential,District Results,Falaba,,Bah,Mohamed,NDA,1F681B,First Round,0,0,No,Provisional,/sites/default/files/2023-04/julius-maada-bio.jpg,C,Mohamed C Bah,b5b977c0-0dd5-4edd-84dd-8b62844828f1,d9887f21-50b5-4b93-b532-ce61e2fc7797,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
5499,4738,6/24/23,Presidential,District Results,Falaba,,Kamara,Nabieu,PLP,3e59a9,First Round,0,0,No,Provisional,/sites/default/files/2023-04/mohamed-turay-sowa.png,Musa,Nabieu Musa Kamara,b6344090-3647-4f31-a46e-eb85b2db5b7c,fc24f6b1-cc6b-4eab-bf64-91efca657c51,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
5579,89,6/24/23,Presidential,District Results,Falaba,,Williams,Beresford,ReNIP,0d3ac8,First Round,0,0,No,Provisional,/sites/default/files/2023-05/prince-coker-pdp.jpg,Victor,Beresford Victor Williams,910a682e-d9ec-4794-bf88-72613048e2be,c14d929e-81d3-4220-845d-ef2180ec5590,33,Republic National Independent Party,/sites/default/files/party-logos/ReNIP-Logo.png
5648,5466,6/24/23,Presidential,District Results,Falaba,,Jonjo,Mohamed,CDP,f1c40f,First Round,0,0,No,Provisional,/sites/default/files/2023-06/jonathan-sandy-photo.jpg,,Mohamed Jonjo,61609113-feb5-4e61-a6f0-269812f0ca67,5815cde8-37f1-4fad-bafb-f245a53721bb,25,Citizens Democratic Party,/sites/default/files/party-logos/cdp-party.jpg
7255,85,6/24/23,Presidential,District Results,Kailahun,,Margai,Charles,PMDC,f3881e,First Round,0,0,No,Provisional,/sites/default/files/2023-05/abdulahi-d-saccoh-rufp.jpg,Francis Kondo,Charles Francis Kondo Margai,d0a1eedb-b147-44c8-bc14-9cdb1a117610,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
7289,88,6/24/23,Presidential,District Results,Kailahun,,Kabuta,Saa,UNPP,cccc00,First Round,0,0,No,Provisional,/sites/default/files/2023-05/iye-kakay-adp.jpg,Henry,Saa Henry Kabuta,06de1950-90f7-40db-8390-c202f2c28657,8993d0bb-b02c-4de3-a130-2a5ef195670a,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
4774,4749,6/24/23,Presidential,Regional Results,,South,Saccoh,Abdulahi,RUFP,996633,First Round,0,0,No,Provisional,/sites/default/files/2023-04/mohamed-turay-sowa.png,D.,Abdulahi D. Saccoh,17b7bcd2-97ab-4695-bfa7-30983ec66abb,ed7be0b6-9166-4c44-bfd3-a551062ea8b0,24,Revolutionary United Front Party,/sites/default/files/party-logos/rufp-party.jpg
6228,85,6/24/23,Presidential,Regional Results,,North,Margai,Charles,PMDC,f3881e,First Round,0,0,No,Provisional,/sites/default/files/2023-05/mohamed-jonjo-cdp.jpg,Francis Kondo,Charles Francis Kondo Margai,5da1fb6c-a027-47a6-a4c1-78d7d777e5f5,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
2390,32,6/24/23,Presidential,District Results,Kambia,,Bio,Julius,SLPP,9900,First Round,0,0,No,Provisional,/sites/default/files/2023-04/dr-samura-matthew-wilson-kamara.jpg,Maada Wonie,Julius Maada Wonie Bio,449df05a-e379-4bdf-a3df-123b88312f7e,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
4822,81,6/24/23,Presidential,District Results,Western Area Urban,,Bah,Mohamed,NDA,1F681B,First Round,0,0,No,Provisional,/sites/default/files/2023-04/mohamed-c-bah.jpg,C,Mohamed C Bah,7eeb2776-f432-4e58-a6f1-4de1b24c58c2,d9887f21-50b5-4b93-b532-ce61e2fc7797,27,National Democratic Alliance,/sites/default/files/party-logos/nda-party.jpg
5519,4738,6/24/23,Presidential,District Results,Western Area Urban,,Kamara,Nabieu,PLP,3e59a9,First Round,0,0,No,Provisional,/sites/default/files/2023-05/nabieu-osman-kamara-plp.jpg,Musa,Nabieu Musa Kamara,9127e392-a5a8-44c7-8987-d4d90c97a248,fc24f6b1-cc6b-4eab-bf64-91efca657c51,30,Peace and Liberation Party,/sites/default/files/party-logos/PLP.png
5593,89,6/24/23,Presidential,District Results,Western Area Urban,,Williams,Beresford,ReNIP,0d3ac8,First Round,0,0,No,Provisional,/sites/default/files/2023-06/beresford-victor-williams-photo.jpg,Victor,Beresford Victor Williams,0a3c8e2d-e5ac-4a53-a8b9-476ade8ebf00,c14d929e-81d3-4220-845d-ef2180ec5590,33,Republic National Independent Party,/sites/default/files/party-logos/ReNIP-Logo.png
5665,5466,6/24/23,Presidential,District Results,Western Area Urban,,Jonjo,Mohamed,CDP,f1c40f,First Round,0,0,No,Provisional,/sites/default/files/2023-05/mohamed-jonjo-cdp.jpg,,Mohamed Jonjo,02bf497a-fc0c-4d5a-9f5b-a43ee48a1e15,5815cde8-37f1-4fad-bafb-f245a53721bb,25,Citizens Democratic Party,/sites/default/files/party-logos/cdp-party.jpg
7268,85,6/24/23,Presidential,District Results,Western Area Urban,,Margai,Charles,PMDC,f3881e,First Round,0,0,No,Provisional,/sites/default/files/2023-04/charles-francis-margai.jpg,Francis Kondo,Charles Francis Kondo Margai,3f2a5de2-2b48-4784-8a7c-6621ab7e34cc,54b03b01-ae07-4638-aba4-6044068d2d15,26,Peoples Movement for Democratic Change,/sites/default/files/party-logos/pmdc-party.jpg
7300,88,6/24/23,Presidential,District Results,Kono,,Kabuta,Saa,UNPP,cccc00,First Round,0,0,No,Provisional,/sites/default/files/2023-04/saa-heny-kabuta.jpg,Henry,Saa Henry Kabuta,e2bc6b3d-2b0d-4bbe-b6a0-d28ab566cc55,8993d0bb-b02c-4de3-a130-2a5ef195670a,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
5523,90,6/24/23,Presidential,National Results,,,Sandy,Jonathan,NURP,d39b47,First Round,0,0,No,Provisional,/sites/default/files/2023-05/nabieu-osman-kamara-plp.jpg,Patrick,Jonathan Patrick Sandy,6b4e95b8-a1e2-469f-8c46-7f257cd8c303,72e39d90-0324-4936-bf38-2ea5f0f1cc91,34,National Unity and Reconciliation Party,/sites/default/files/party-logos/NURP-logo.png
2366,32,6/24/23,Presidential,Regional Results,,North,Bio,Julius,SLPP,9900,First Round,0,0,No,Provisional,/sites/default/files/2023-05/iye-kakay-adp.jpg,Maada Wonie,Julius Maada Wonie Bio,07daf34e-f5fc-43fd-a288-5ec98a05e037,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,20,Sierra Leone Peoples Party,/sites/default/files/party-logos/slpp-party.jpg
4795,4736,6/24/23,Presidential,Regional Results,,North,Coker,Prince,PDP,1E90FF,First Round,0,0,No,Provisional,/sites/default/files/2023-04/julius-maada-bio.jpg,,Prince Coker,14d02bb0-d761-4e07-9eca-923dd4ce73d5,9d9c43ec-adfc-4a59-ab9f-704b1e748e66,682,People's Democratic Party,/sites/default/files/party-logos/pdp-party.jpg
7229,88,6/24/23,Presidential,Regional Results,,North West,Kabuta,Saa,UNPP,cccc00,First Round,0,0,No,Provisional,/sites/default/files/2023-04/mohamed-turay-sowa.png,Henry,Saa Henry Kabuta,5ad8d4b3-044e-46c6-9d3d-70394c7169b1,8993d0bb-b02c-4de3-a130-2a5ef195670a,32,United National People's Party,/sites/default/files/party-logos/unpp-party.jpg
2401,33,6/24/23,Presidential,District Results,Pujehun,,Kamara,Samura,APC,FF333C,First Round,0,0,No,Provisional,/sites/default/files/2023-05/prince-coker-pdp.jpg,Mathew Wilson,Samura Mathew Wilson Kamara,9ccce31d-ad1f-4a02-9891-f6f14ae35448,8db3e207-7f16-4c2e-a783-94b8136fead7,19,All Peoples Congress,/sites/default/files/party-logos/apc-party.jpg
4833,82,6/24/23,Presidential,District Results,Bo,,Sowa-Turay,Mohamed,UDM,9900cc,First Round,0,0,No,Provisional,/sites/default/files/2023-06/jonathan-sandy-photo.jpg,,Mohamed Sowa-Turay,2c8de860-6966-40a0-ac69-88b972da311d,64c012ca-e6f3-4f66-aab2-49d8ff1c8181,28,United Democratic Movement,/sites/default/files/party-logos/udm-party.jpg
